U10,V10
-6.21173992,-6.875635865
-8.596875501,-5.305127536
-9.76616827,-3.413873523
-4.114771276,-5.467791418
-3.91083775,-7.911186215
-7.529549495,-7.385392398
-7.353324329,-7.227310597
-7.918574862,-3.1698777
-7.463049433,-1.847947276
-2.676153253,5.394032051
3.082752176,13.26490202
0.958075173,12.82387671
5.661846274,16.50443342
7.328781179,-2.910990112
5.294987595,-5.799992305
-1.484693797,-7.43350425
-4.735438528,-6.120737989
-6.212848254,-4.24666678
-7.064049056,-2.379468694
-6.476631836,-0.607348792
-8.30538356,0.803932215
-7.979533253,0.764984525
-2.025560973,-4.035891045
-2.240577842,-2.951083323
-0.450617822,0.311358487
-1.306251962,-0.571837663
1.297225493,-1.537511275
2.386718187,-6.829815053
0.270907859,-4.402457541
-3.981771151,-3.803350425
-5.775056175,-0.277438946
-3.916379422,-7.975335352
-1.321768643,-8.103633625
-0.043859105,-7.460996738
-0.027234089,-5.78051846
-1.824952451,-7.781742421
-6.770340446,-8.979956653
-8.818542377,-12.5207599
-3.18155373,-12.91481888
0.653283219,-9.04296027
5.313829279,-7.928369019
0.066974333,-9.652377068
-1.394918712,-8.839057657
-2.10314438,-7.880257167
-3.945196116,-4.74496811
-3.282412158,-1.279769208
-1.785052413,1.677964203
1.985501142,3.364170082
2.55961835,2.656238538
0.893791779,5.017155873
0.828400051,6.099672555
2.249284724,3.891109419
-1.481368793,0.613775846
-4.242229729,-3.396690719
-1.401568718,-3.846880196
-2.342544605,-6.674024293
-4.804155259,-5.140172613
-6.221714929,-2.962538526
-5.563364308,-2.483711041
-5.719639456,-2.544423617
-7.371057679,-1.583332087
-7.388791029,-2.6337742
-4.701080162,-2.762072474
-3.204828751,-5.451754134
-3.464178996,-4.203137009
-4.941588722,-2.691050215
-3.416520618,0.417891875
-2.580836497,-1.153761975
-2.675044919,0.933376009
-3.135003686,0.665324259
-0.957126633,-0.36678953
0.188891115,-4.3211256
-2.880086779,-7.268549327
-6.147456526,-6.77826664
-7.311207623,-4.826300051
-6.886715556,-2.44018127
-5.39933082,1.296505944
-4.663396793,3.01134983
-3.801112647,5.319573231
-2.866786766,6.931320291
-4.118096279,9.089480533
-4.817455272,9.023040356
-2.777011682,9.839796329
-9.895843393,10.90627573
0.683208247,14.81479098
-8.471633717,21.28468963
14.20710433,11.77228907
15.0993135,-5.66711195
12.27638584,-6.24101762
9.209624619,-3.678488712
4.244286604,1.602359863
1.79265096,6.326485574
4.205494901,7.34828968
5.502246124,2.086914949
6.580655474,-7.848182598
6.303571879,-7.336135025
4.587870262,-7.459851217
3.747752803,-5.113825646
3.527194262,-4.494099165
3.364269108,-5.105807004
1.14981702,-2.921299795
-1.332851987,-0.921221354
-0.461701165,4.47074269
3.091618851,5.169510072
2.945318713,6.051560702
3.605886003,6.090508392
4.244286604,4.127086601
3.735561125,1.682546284
2.448784912,1.286196261
1.641917484,4.564675355
3.670169396,1.527901044
2.353468155,-2.294700192
0.797366688,-0.257965101
-0.347542724,4.761704846
2.457651587,4.938114972
3.301094049,-0.577565265
0.907091792,-0.702426977
0.697616594,4.017116652
3.46845254,3.052588561
3.615861012,-1.873148722
2.067517886,-2.107980383
-2.853486754,0.083399948
-3.151628701,4.914059046
0.810666701,4.639134174
3.368702446,1.082293648
1.814817647,-1.642899142
2.293618099,-3.313067737
1.91678441,-5.223795595
-0.838534854,-4.580013187
-0.156909211,1.619542668
4.014861388,-5.610981456
6.9973892,-7.12535929
4.130128163,-6.190614727
-0.069350796,2.467227688
5.201887507,6.879771878
3.679036072,-8.549241021
3.364269108,-5.221504554
0.647741547,-2.78727392
-1.411543728,2.862432191
3.644677706,8.657619381
6.027596619,5.695303889
6.334605242,4.43064948
7.096030959,-6.616748278
1.002408548,-6.958113327
-0.788659807,-5.389896038
-2.834645069,-2.260334583
-1.786160747,3.019368472
2.777960222,4.579567119
3.225727311,7.428476101
3.061693823,9.545397612
4.523586868,9.796266558
4.539103549,8.143280767
4.334061689,5.867131934
4.780720443,5.327591874
6.866605743,6.286392363
7.674581505,5.16034591
11.84967711,-7.003934139
9.645200029,-5.738134209
8.194390328,-7.04860943
8.656565764,-7.837872916
7.681231511,-4.861811181
10.4276841,-4.325707681
7.609189777,-4.368091932
5.568746186,-1.373701872
4.628878634,-4.909923033
1.819250985,-6.108137265
0.549099787,-5.002710177
-1.78172741,-5.575470326
-4.478304952,-2.638356281
-2.63736155,0.921920806
-1.333960321,4.715884034
-1.827169119,4.455850926
-2.042185989,6.616302209
-1.204285199,9.221215368
-2.399069659,8.336873697
-9.96345179,5.27604346
-13.80050541,-4.891594708
-1.20206853,-14.06950334
6.19495511,-6.861889622
4.883795541,-2.912135633
1.255108786,-4.775897158
-1.819410779,-3.151549375
7.001822537,-4.428804508
6.201605116,-6.804613607
5.993238253,-2.82393057
3.98493636,-3.316504298
11.09157639,-5.777081899
11.39304334,-6.951240205
7.910656727,-4.190536286
10.09961712,-6.208943051
6.973005844,-4.883576066
3.743319465,-4.467752198
0.851675073,-0.298058312
1.549925731,3.947239914
5.102137413,2.920853727
2.483143277,-4.960325926
0.574591478,-2.490584163
0.588999825,-1.419522684
1.669625844,-1.144597812
2.448784912,-6.151667037
-1.656485625,-6.672878772
-1.779510741,-4.606360154
-5.258572354,-1.914387453
-9.576643092,-0.135394429
-3.436470637,-0.75168435
5.999888259,-6.021077723
4.132344832,-0.583292866
3.264519014,1.757005103
9.35924976,1.027308673
7.943906759,-7.578985328
3.406385814,-8.781781642
2.320218124,-8.247969183
0.172266099,-5.764481176
-0.6046763,-6.16541328
-2.16410277,-4.961471447
-3.269112145,-5.945473383
-4.421779899,-4.042764167
-6.391290089,-3.038142866
-5.940197997,0.693962267
-2.061027673,3.350423839
-4.058246223,1.912795864
-3.476370674,9.933728993
-2.946586841,13.39205477
-1.658702294,11.91777015
1.441308962,14.60630629
2.261476402,-15.44870978
2.21049302,-11.96518255
-0.041642436,-9.445037894
-0.954909964,-6.876781385
-3.220345433,-5.570888245
-4.987030432,-4.519300611
-5.441447527,-3.182478423
-7.374382682,-1.715066921
-8.426192007,-2.646374924
-6.243881617,-3.908738292
1.425792281,-8.603080475
1.013491892,-5.564015124
-1.846010804,-4.655617527
-0.89062657,-0.787195479
2.300268105,-3.435638409
0.577916481,-7.544619719
-3.014195238,-9.226243517
-4.620171752,-4.890449188
-2.059919339,-5.682003714
-2.683911594,-2.314174037
-2.801395038,-0.298058312
-5.251922348,5.287498663
-2.560886478,7.855755172
4.941428928,9.26703618
4.887120544,-4.109204345
7.11376431,-7.35560887
7.414122926,-5.688876836
6.312438554,-7.062355674
4.235419929,-6.636222123
2.815643591,-5.369276673
2.524151649,-4.126387149
1.762725932,-1.931570257
-1.165493496,-2.687613654
-2.031102645,-6.181450564
-0.392984434,-8.347629449
5.208537513,-8.176946924
8.499182282,-8.369394334
8.602257379,-7.832145314
8.771832539,-4.912214074
6.496422061,-7.537746598
4.294161651,-6.552599141
0.813991704,-4.968344568
0.355141271,-3.463130896
-0.196809249,0.884118636
1.156467027,3.344696237
2.165051311,5.31384563
3.831986216,6.418127198
3.983828026,5.568151136
3.206885626,1.676818683
2.55961835,1.118950297
0.792933351,-0.221308452
-0.844076526,-5.219213514
-1.11340178,-6.916874596
2.02318451,-7.073810877
3.010710441,-6.152812557
2.858868632,-4.388711297
0.727541622,-1.908659851
1.262867127,-0.184651802
4.049219754,-1.375992913
5.890163156,-5.125280849
4.914828903,-6.388789738
4.818403812,-5.040512347
4.738603737,-2.267207705
7.258956113,-4.867538782
4.841678834,-4.451714914
2.571810028,-3.314213257
1.522217372,1.671091081
12.39941096,-8.056667293
7.734431561,-6.092099981
11.02507633,-7.633970303
11.06719304,-7.12650481
11.93391052,-10.25033866
7.493923001,-9.559589924
7.039505906,-8.346483928
8.045873522,-5.723242445
6.855522399,-6.527397694
5.088837401,-4.772460597
5.426879386,-3.78616762
7.660173158,-5.037075786
6.936430809,-6.620184839
6.31133022,-5.661384349
7.444047954,-7.616787498
5.082187394,-7.70041048
3.936169647,-7.297187335
3.854152903,-5.769063257
3.48618589,-3.534153155
4.338495027,0.988360983
5.535496155,5.785799993
7.263389451,0.039870176
9.312699716,-5.303982016
10.00430037,-6.229562417
10.59060925,-7.137960013
10.58174258,-8.129980592
8.429357216,-7.839018436
7.302181154,-6.538852897
5.560987846,-8.04635761
3.456260861,-7.588149491
2.520826646,-6.694643658
2.47870994,-4.931687919
1.384783909,-3.486041302
0.960291842,-2.47798344
0.594541497,-2.154946716
1.134300339,-1.755160131
0.280882868,0.874954474
-1.073501742,4.783469732
0.232116155,8.686257388
1.682925856,12.57644432
4.828378822,11.98535585
7.185806044,-6.39337182
5.537712824,-5.802283346
3.459585865,-3.264955885
0.764116657,1.044491478
-2.341436271,5.193565999
1.363725555,8.602634407
5.399171026,-1.007135377
-1.773969069,-7.43121321
0.061432661,-6.97071405
1.752750922,-3.731182646
8.063606872,-1.451597252
7.547123051,-3.93966734
5.807038078,-3.686507354
2.010992832,-8.246823662
-0.269959318,-10.6810543
-0.271067652,-8.719923546
1.232942099,-6.944367083
1.79265096,-3.466567457
1.523325706,-0.379390253
-0.312076024,4.101885154
2.124042939,6.704507272
11.69561863,-3.023251102
7.803148293,-8.674102734
4.344036698,-6.35786069
0.300832887,-3.211116431
-0.681151372,6.778966092
5.238462542,10.1089936
7.276689463,5.328737394
9.072191156,-1.082739716
11.23011819,-6.422009827
6.493097058,-7.638552384
5.881296481,-5.725533486
5.490054445,-3.156131456
3.870777919,-1.416086123
2.148426295,-0.196107005
1.352642212,3.263364296
-1.775077404,-1.884603925
-0.337567715,-5.427698208
1.600909112,-5.450608614
4.090228126,-4.932833439
4.100203135,-6.008476999
3.966094675,-4.498681246
2.98743542,0.720309233
5.30385427,6.628902932
9.183024594,2.330910773
9.824750199,-8.038338968
8.94916604,-8.888315029
8.360751908,-9.908073879
6.896603639,-8.565735779
6.365491032,-8.601900196
4.774361578,-6.04167214
0.50448122,-6.536273738
-4.007215482,-3.396351336
-5.73305541,-0.637218981
-2.447003187,2.884557128
-2.745132925,5.460740075
-3.022283162,5.450103481
-0.623995048,6.878597989
1.113990906,7.867801185
4.046704181,9.178229504
5.700772135,1.973001065
3.896535128,-12.15133145
2.168486831,-10.57179731
3.570800784,-10.88983146
7.294109957,-8.179627434
7.860556459,-8.198773303
7.419986957,-5.820430995
1.755521935,3.322784781
6.55872327,9.955764489
7.612115011,5.973423882
5.121075422,1.89854491
9.024366621,2.298480826
12.65823687,-10.76751063
10.66408018,-9.370925907
10.13517594,-9.425172534
10.22682323,-8.784849605
8.990136911,-8.417887129
7.116336298,-7.224461338
6.465971796,-3.797350911
4.088663181,-4.089857232
-0.12159123,-2.163570149
-2.243833291,3.456805859
-1.748054579,5.948959717
0.461418035,2.065539428
3.363214152,-3.935626626
5.181805554,-8.626364362
7.401215826,-10.61966198
8.824509278,-8.212600874
7.873806669,-7.658434353
8.496566567,-8.15409961
4.93446829,-8.541271614
3.293650546,-4.124957991
-0.351261547,1.535837072
3.483570231,8.493232883
5.696355398,2.803719018
3.534362705,1.390115741
-2.96928232,-7.330827273
-1.858473,-11.86414342
5.97460982,-10.860049
4.152705865,-4.384490872
0.909716827,3.017514547
10.58789147,-3.728213053
3.868930522,-6.136337822
5.683105187,0.907214396
8.027288275,-8.094534686
9.11822228,-5.581107641
6.094965899,-1.209467711
7.502800773,0.208390203
8.8929687,-3.594191975
9.622834466,-4.796127041
8.592630593,-1.818944519
6.594057164,2.853711007
7.425507878,5.847912078
9.259557859,-6.289504769
5.283390501,-10.27184538
11.74949326,-7.207442788
11.27911079,-10.78878382
8.890760331,-9.994230286
6.76851827,-7.208506448
5.726168372,-5.532179311
3.714344732,-1.914673861
3.534362705,3.951407457
4.311708392,7.255133399
5.626791792,2.48781219
3.891014207,-0.695720245
8.763779147,-4.97694913
5.261306817,-7.320190679
7.03573085,-7.456339076
8.779237726,-6.525637145
8.150956907,-6.213984955
10.1517387,-5.056723582
11.81353595,-6.126764888
5.497602239,-9.118838641
5.943692662,-5.782139259
9.225328148,-4.581267852
8.907323095,-5.627908653
6.632703612,-1.923183135
7.392382352,6.180837455
9.568729439,-0.539362321
10.53378644,-5.614081081
11.52423968,-8.063688565
9.111597174,-8.62849168
7.095356798,-6.677740432
8.754945673,-7.205315469
9.523457886,-7.903076003
9.087305122,-5.961897689
8.989032726,-6.087409492
10.1727182,-9.00609075
8.148748539,-10.81431165
4.50494063,-8.984817563
4.822945684,-2.441185239
3.561967311,4.708732914
6.771830823,7.759307931
5.24363987,4.319433592
3.335609547,2.770745578
2.776892334,2.7675546
1.359119802,-1.176494272
-2.887572688,-3.653756899
-4.294303378,-4.745071392
-6.136082648,-9.552811656
-6.373482254,-9.223077257
-6.234355043,-8.600836537
-6.943241309,-5.118415824
-5.853411489,-1.793416695
-2.752862214,-2.828357243
2.436803596,-7.457402735
9.680252045,-9.883609714
13.63985664,-7.812664959
10.17823913,-5.64918184
8.926094226,-3.578237085
9.021054069,-3.52079948
12.77307203,0.141379664
11.94824642,-2.199734567
11.29567355,-0.235155746
10.56912034,-0.091561734
13.68291982,2.911148612
11.40609197,1.301832015
14.52651656,0.215835818
10.71266429,0.070114487
12.45837953,1.258221981
9.13920178,0.415803776
10.46091028,-0.562762826
6.770726639,-3.134691136
5.910567135,-2.217816776
1.878086383,-3.508035568
-2.049496869,-0.985035588
-1.159524392,-1.89978263
-4.434534773,-3.22616584
2.938103229,-6.63093942
11.16206726,-3.763313812
12.10062384,-7.664816309
8.747216383,-9.366671269
9.747607282,-7.196806195
10.32067889,-5.956579392
9.640501413,-5.708746763
9.270599701,-6.399061682
9.738773808,-6.948973566
8.824509278,-7.636097506
6.257280979,-7.051084864
6.011047899,-5.711937742
4.142768208,-4.941848372
1.625228198,-0.486179353
-1.385882156,4.171584942
1.437516881,-0.011787283
1.878086383,-10.38033863
6.013256267,-7.140432249
5.430247002,-7.124477359
6.850227902,-5.699173829
8.907323095,-5.978916238
6.740913665,-4.423846268
3.913097891,-0.829741323
3.18985723,0.775320636
3.772866496,-2.68476323
6.196550847,-6.980883347
6.013256267,-6.053372393
9.235265806,-6.610729893
8.826717647,-5.523670037
5.867503951,-3.549518282
5.41147587,0.440267941
5.456747423,-9.200740411
7.209087772,-8.003059982
9.207661201,-7.982850455
9.451685912,-8.638064614
7.99195438,-6.87664473
5.372829423,-1.193512821
5.017282106,3.66741041
6.681287717,3.070697515
7.076585666,-5.724701654
3.002145914,-3.377205467
2.878477282,-2.513514075
8.620235199,-8.097725664
8.031705012,-6.684122388
9.713377571,-6.069327283
8.354126803,-8.128571786
4.949926869,-7.393583174
5.203889238,-5.274773749
8.051580328,-6.551164969
9.811649966,-5.439640948
9.262870412,-9.289024137
7.968766512,-10.02933104
5.232598028,-4.898238338
2.38821949,-2.960251002
-1.646469631,-1.295624119
-4.879521012,-0.083052459
-6.033393516,-5.414113123
-1.309693445,-6.996838237
2.02935962,-3.188937762
7.597760616,-2.918768287
6.819310744,-4.171759002
8.849905515,-5.657691115
7.80313888,-6.488409067
8.264687882,-6.191648109
8.170832223,-7.622269935
8.386148145,-8.165799863
6.652578928,-8.274293117
6.049694347,-6.922382082
8.440253172,-8.101980302
5.60249974,-8.00731462
5.072491316,-5.733210929
4.967593816,-4.25685175
5.528519397,-2.343328579
7.145045088,2.230406628
8.662194199,1.648584963
7.196941746,-5.555579817
5.598083003,-6.798997598
6.578598585,-7.165960073
5.472206002,-4.68337915
4.502732262,-8.80931377
5.074699685,-8.583817988
3.748574443,-5.055659922
1.777605619,-1.339234152
2.171799384,7.332780531
5.63672945,8.378357673
5.009552816,2.950504008
4.02020376,-2.526277987
4.949926869,-9.041191508
3.638156021,-5.676836983
4.175893734,-5.209890528
1.045531485,-6.006571382
-0.187842283,-6.885154005
2.710641281,-8.114744214
5.551707266,-5.392839936
7.128482324,-3.201701675
4.374646893,-6.241640098
-0.413095863,1.213548289
1.366849091,8.203917539
4.458564893,6.732876658
5.129908896,5.586251878
7.051189429,2.514403674
11.71857611,-9.848508955
11.36082042,-9.001836112
10.88822958,-8.942271189
9.339059123,-7.140432249
8.010725512,-7.681834858
5.77806503,-7.441447845
3.046313282,-5.368375771
-0.517993363,-0.864842082
0.36314564,3.319593802
3.222982757,2.703735039
6.068465478,0.022249816
5.449018134,-6.028908228
5.262411001,-6.831971037
5.139846554,-6.722414124
2.426865938,-6.950037225
1.847169225,-4.330244245
1.372370013,-3.12724552
-1.485258735,-5.727892632
-2.878739215,-4.022846693
-3.255266032,-1.002054138
-1.311901814,1.381606466
-1.257796787,1.773033107
-3.473894506,3.365331155
-3.457331743,3.907797423
-6.297293544,4.559820605
-3.772024244,-4.383427213
-1.262213524,-14.52541912
-2.205186843,-13.56174375
-1.843014421,-7.797773728
0.371979114,-4.635514479
-3.866984087,1.417770884
-2.619255924,6.594600942
-5.948371332,10.32804526
0.142308797,9.377133803
11.7329305,-8.883769924
12.14258284,-10.64412615
12.44402513,-10.15165187
11.36082042,-6.68093141
11.69207568,-7.852020354
13.07782687,-6.905363533
12.48708832,-6.544783013
10.81204087,-5.722574335
12.84594819,-7.43400223
13.40024866,-8.289184347
11.45357189,-7.458466395
